Latency,Jitter,Loss,Protocol,Bandwidth,Transfer,UE,experiment,Distance,Reliability
1.523,0.229208791209,31,UDP,70000.0,2503000.0,02,6,25.61937720917813,99.99126463796712
1.46,0.128703832753,17,UDP,70000.0,2503000.0,02,6,73.49238895278428,99.98468810741902
1.481,0.142158273381,26,UDP,70000.0,2503000.0,02,6,42.0277765180328,99.98920844671208
1.551,0.251156794425,17,UDP,70000.0,2503000.0,02,6,38.666504457571776,99.9915669952126
1.497,0.165829861111,16,UDP,70000.0,2503000.0,02,6,52.20359902090374,99.99337111513434
1.474,0.149795138889,16,UDP,70000.0,2503000.0,02,6,38.47560694391591,99.99038384651956
1.528,0.248684027778,16,UDP,70000.0,2503000.0,02,6,52.60871576187039,99.99542389076036
1.482,0.139281355932,9,UDP,70000.0,2503000.0,02,6,78.35773708079611,99.99066455939364
1.485,0.155191637631,17,UDP,70000.0,2503000.0,02,6,71.2191878843178,99.9889412228962
1.513,0.203825174825,18,UDP,70000.0,2503000.0,02,6,21.341902748128984,99.9971599163169
1.547,0.281655172414,14,UDP,70000.0,2503000.0,02,6,93.57158282425888,99.99013705628116
1.492,0.176667820069,15,UDP,70000.0,2503000.0,02,6,25.33545261188162,99.99491103281332
1.491,0.16732155477,21,UDP,70000.0,2503000.0,02,6,67.83893528033852,99.99304040458416
1.487,0.181950877193,19,UDP,70000.0,2503000.0,02,6,34.64368134061169,99.9925609130162
1.461,0.117480968858,15,UDP,70000.0,2503000.0,02,6,51.13923616746639,99.9910804615268
1.468,0.131208333333,16,UDP,70000.0,2503000.0,02,6,77.40843524047548,99.99233002525048
1.466,0.131409722222,16,UDP,70000.0,2503000.0,02,6,60.87678634683721,99.98527663769428
1.459,0.109070671378,21,UDP,70000.0,2503000.0,02,6,56.65424413231733,99.99230691224771
1.486,0.16320979021,18,UDP,70000.0,2503000.0,02,6,63.21448245118375,99.99658561647917
1.477,0.13390877193,19,UDP,70000.0,2503000.0,02,6,55.97854977166042,99.98999140646669
1.499,0.181327526132,17,UDP,70000.0,2503000.0,02,6,79.86629415427204,99.9902802586846
1.491,0.154895104895,18,UDP,70000.0,2503000.0,02,6,60.03802699322228,99.99556384204168
1.538,0.219820689655,14,UDP,70000.0,2503000.0,02,6,34.84570333490441,99.98981246286112
1.512,0.204442906574,15,UDP,70000.0,2503000.0,02,6,77.3081996166386,99.99374973149637
1.456,0.125109540636,21,UDP,70000.0,2503000.0,02,6,57.02585145201253,99.98957819931242
1.479,0.142076388889,16,UDP,30000.0,1073000.0,03,6,68.95541135307889,99.99130107377584
1.49,0.157267123288,12,UDP,30000.0,1073000.0,03,6,74.5120379108103,99.98955153910424
1.492,0.153386759582,17,UDP,30000.0,1073000.0,03,6,61.4297886537792,99.9970209945835
1.464,0.130604166667,16,UDP,30000.0,1073000.0,03,6,24.82880613412438,99.99515864747578
1.465,0.111801369863,11,UDP,30000.0,1073000.0,03,6,21.5437440918148,99.99540943505004
1.51,0.188773972603,12,UDP,30000.0,1073000.0,03,6,55.17080227322771,99.99669274367982
1.467,0.11910652921,13,UDP,30000.0,1073000.0,03,6,53.52588957717962,99.99129629342644
1.467,0.104944827586,14,UDP,30000.0,1073000.0,03,6,24.595487540535117,99.99681573548813
1.523,0.229208791209,31,UDP,30000.0,1073000.0,03,6,11.46665677984388,99.99705316691006
1.46,0.128703832753,17,UDP,30000.0,1073000.0,03,6,42.29098403111035,99.99590844486691
1.481,0.142158273381,26,UDP,30000.0,1073000.0,03,6,24.363413100128508,99.99208937834388
1.551,0.251156794425,17,UDP,30000.0,1073000.0,03,6,11.57234071302761,99.99145228250222
1.497,0.165829861111,16,UDP,30000.0,1073000.0,03,6,49.95036864138599,99.9884855216436
1.474,0.149795138889,16,UDP,30000.0,1073000.0,03,6,48.44055785513466,99.986545381849
1.528,0.248684027778,16,UDP,30000.0,1073000.0,03,6,91.21150418935606,99.99298500838682
1.482,0.139281355932,9,UDP,30000.0,1073000.0,03,6,65.35373936383876,99.98842825037195
1.485,0.155191637631,17,UDP,30000.0,1073000.0,03,6,32.36764573386665,99.98991508562293
1.513,0.203825174825,18,UDP,30000.0,1073000.0,03,6,55.05141864478664,99.9985992851406
1.547,0.281655172414,14,UDP,30000.0,1073000.0,03,6,45.85126849745007,99.99736955326908
1.492,0.176667820069,15,UDP,30000.0,1073000.0,03,6,69.73659299431917,99.99788053250224
1.491,0.16732155477,21,UDP,30000.0,1073000.0,03,6,58.20811197623627,99.99064524165271
1.487,0.181950877193,19,UDP,30000.0,1073000.0,03,6,69.01189548575074,99.99631255485008
1.461,0.117480968858,15,UDP,30000.0,1073000.0,03,6,50.10122279997341,99.99662695666512
1.468,0.131208333333,16,UDP,30000.0,1073000.0,03,6,76.11846110664106,99.98747065949408
1.466,0.131409722222,16,UDP,30000.0,1073000.0,03,6,18.346696556686204,99.9901399808554
1.459,0.109070671378,21,UDP,30000.0,1073000.0,03,6,23.374535934991624,99.98625440158864
1.486,0.16320979021,18,UDP,30000.0,1073000.0,03,6,53.35720874386117,99.99516137056456
1.477,0.13390877193,19,UDP,30000.0,1073000.0,03,6,25.999959985509125,99.98918667302785
1.499,0.181327526132,17,UDP,30000.0,1073000.0,03,6,48.678172608239976,99.98985382993406
1.491,0.154895104895,18,UDP,30000.0,1073000.0,03,6,52.52360304304002,99.99548542256308
1.538,0.219820689655,14,UDP,30000.0,1073000.0,03,6,61.357275658499454,99.99759401707348
1.512,0.204442906574,15,UDP,30000.0,1073000.0,03,6,63.222930804741054,99.98920689916342
1.456,0.125109540636,21,UDP,30000.0,1073000.0,03,6,50.76188221420218,99.99099678140514
1.479,0.142076388889,16,TCP,47.142105263157895,1030.0,04,6,82.10405210408663,99.99495610422848
1.49,0.157267123288,12,TCP,43.099999999999994,1040.0,04,6,11.59627421484559,99.99620872438491
1.492,0.153386759582,17,TCP,45.97,325.0,04,6,30.28103516690193,99.99028055252468
1.464,0.130604166667,16,TCP,43.715384615384615,671.0,04,6,74.88220024153065,99.99101989082251
1.465,0.111801369863,11,TCP,49.32222222222222,525.0,04,6,49.87698304078292,99.98823956575936
1.51,0.188773972603,12,TCP,46.91111111111112,498.0,04,6,71.41742152522069,99.996815690268
1.467,0.11910652921,13,TCP,39.92916666666667,566.0,04,6,56.8224983650167,99.99311124123294
1.467,0.104944827586,14,TCP,64.51666666666667,229.0,04,6,81.3027259519294,99.99846184564596
1.523,0.229208791209,31,TCP,44.4125,420.0,04,6,74.0812640648228,99.99536525539942
1.46,0.128703832753,17,TCP,49.6625,469.0,04,6,23.79391991097732,99.99359732727405
1.481,0.142158273381,26,TCP,64.9125,613.0,04,6,59.370691069052704,99.9935224689474
1.551,0.251156794425,17,TCP,45.41428571428571,376.0,04,6,55.33378124198747,99.98940652688395
1.497,0.165829861111,16,TCP,43.991,520.0,04,6,12.630779190357504,99.98426499266124
1.474,0.149795138889,16,TCP,56.448,334.0,04,6,58.501837092456505,99.99130710467304
1.528,0.248684027778,16,TCP,41.291666666666664,293.0,04,6,44.04700780933507,99.98686631995068
1.482,0.139281355932,9,TCP,47.699999999999996,395.0,04,6,82.62120975322239,99.99192410898864
1.485,0.155191637631,17,TCP,39.57333333333334,701.0,04,6,56.27295627726263,99.99192868757184
1.513,0.203825174825,18,TCP,42.107272727272736,547.0,04,6,46.11778683594588,99.98965957876106
1.547,0.281655172414,14,TCP,43.78888888888889,465.0,04,6,94.15074428060004,99.99578921846268
1.492,0.176667820069,15,TCP,42.13125,795.0,04,6,86.45895741226491,99.98695779107597
1.491,0.16732155477,21,TCP,43.294736842105266,971.0,04,6,85.3006862621815,99.98873086455664
1.487,0.181950877193,19,TCP,59.64444444444444,635.0,04,6,52.961919287141214,99.98464916571707
1.461,0.117480968858,15,TCP,59.46666666666667,421.0,04,6,30.47958010412236,99.99274647443872
1.468,0.131208333333,16,TCP,55.24285714285714,456.0,04,6,81.88351083757101,99.997079611581
1.466,0.131409722222,16,TCP,38.291111111111114,407.0,04,6,56.8467746910998,99.99246049772236
1.459,0.109070671378,21,TCP,51.49285714285714,852.0,04,6,62.65297216811555,99.99241550444924
1.486,0.16320979021,18,TCP,46.01625,870.0,04,6,76.13903270690864,99.99533868801332
1.477,0.13390877193,19,TCP,55.83636363636364,726.0,04,6,12.7899745065006,99.99482748098676
1.499,0.181327526132,17,TCP,41.766666666666666,889.0,04,6,55.29984229137261,99.99110971203316
1.491,0.154895104895,18,TCP,44.849999999999994,847.0,04,6,85.79771691432651,99.99511365010476
1.538,0.219820689655,14,TCP,40.57692307692309,624.0,04,6,28.80562413529806,99.99033300041636
1.512,0.204442906574,15,TCP,71.8,170.0,04,6,56.22138286990294,99.99319772755342
1.456,0.125109540636,21,TCP,51.48333333333333,730.0,04,6,42.31742124858967,99.99541014196504
1.479,0.142076388889,16,TCP,40.185,284.0,05,6,55.77827141952266,99.99412717859296
1.49,0.157267123288,12,TCP,35.82142857142858,592.0,05,6,21.03456917079477,99.99122949892232
1.492,0.153386759582,17,TCP,58.921428571428564,975.0,05,6,77.12943097174298,99.98942917322942
1.464,0.130604166667,16,TCP,51.25454545454546,666.0,05,6,50.12243832869494,99.99245558028798
1.465,0.111801369863,11,TCP,40.32125,762.0,05,6,21.9565951549579,99.99047237156692
1.51,0.188773972603,12,TCP,58.664285714285704,971.0,05,6,54.10503956850732,99.9969098675655
1.467,0.11910652921,13,TCP,42.1125,397.0,05,6,45.83356155339732,99.99485932085504
1.467,0.104944827586,14,TCP,32.83571428571428,543.0,05,6,54.34258088397522,99.9941836030631
1.523,0.229208791209,31,TCP,34.955882352941174,701.0,05,6,39.26979611113701,99.98506443863634
1.46,0.128703832753,17,TCP,42.61,201.0,05,6,67.63778115902225,99.98568172763277
1.481,0.142158273381,26,TCP,32.50769230769231,499.0,05,6,45.96970289562505,99.98868356824904
1.551,0.251156794425,17,TCP,41.74285714285713,691.0,05,6,41.11887769924185,99.9867848730171
1.497,0.165829861111,16,TCP,34.193333333333335,605.0,05,6,32.66641213117132,99.9927487288908
1.474,0.149795138889,16,TCP,44.197272727272725,573.0,05,6,24.000464229613076,99.99159288999824
1.528,0.248684027778,16,TCP,50.525000000000006,716.0,05,6,24.796725922747715,99.99248058058288
1.482,0.139281355932,9,TCP,34.58444444444445,368.0,05,6,22.33579687009839,99.98609786878936
1.485,0.155191637631,17,TCP,60.86666666666667,431.0,05,6,63.34384144875215,99.99690813619053
1.513,0.203825174825,18,TCP,34.21363636363637,889.0,05,6,21.43725620093661,99.99077441001928
1.547,0.281655172414,14,TCP,79.55,375.0,05,6,24.46332004156934,99.99676861870935
1.492,0.176667820069,15,TCP,57.34444444444445,609.0,05,6,44.3963162909885,99.9949358862732
1.491,0.16732155477,21,TCP,84.705,201.0,05,6,63.01005704652812,99.98534457642587
1.487,0.181950877193,19,TCP,39.086666666666666,139.0,05,6,32.66760224201403,99.9956195531336
1.461,0.117480968858,15,TCP,39.654545454545456,515.0,05,6,54.299728623430354,99.9962036492485
1.468,0.131208333333,16,TCP,40.04545454545455,520.0,05,6,57.01304286774842,99.993358992556
1.466,0.131409722222,16,TCP,48.1875,911.0,05,6,24.859145412382617,99.99184836892508
1.459,0.109070671378,21,TCP,56.64666666666667,201.0,05,6,92.64051713805868,99.99728308071354
1.486,0.16320979021,18,TCP,40.2,475.0,05,6,30.46054150311891,99.99383755837836
1.477,0.13390877193,19,TCP,39.144285714285715,324.0,05,6,20.76057811487216,99.99361412362444
1.499,0.181327526132,17,TCP,50.72428571428571,419.0,05,6,55.22930146451144,99.99146940061662
1.491,0.154895104895,18,TCP,46.81,552.0,05,6,91.58640127465844,99.98990244839707
1.538,0.219820689655,14,TCP,37.32,793.0,05,6,32.23547375376269,99.99281921546542
1.512,0.204442906574,15,TCP,49.56875,937.0,05,6,66.5618315130399,99.99088080193044
1.456,0.125109540636,21,TCP,43.360769230769236,666.0,05,6,56.07208653253061,99.99299701855156
1.172,0.531069306931,1,UDP,12000.0,429000.0,01,7,22.940245089143083,99.99765603332716
1.085,0.371148026316,0,UDP,12000.0,429000.0,01,7,36.55133261881878,99.99100597993971
1.094,0.3965,2,UDP,12000.0,429000.0,01,7,27.604854894171407,99.9892749758138
1.113,0.451462046205,1,UDP,12000.0,429000.0,01,7,65.07849234849492,99.99004799112926
1.088,0.465552631579,0,UDP,12000.0,429000.0,01,7,50.09818185537694,99.99273608645944
1.075,0.435875,0,UDP,12000.0,429000.0,01,7,22.60009700752178,99.99128251714512
1.124,0.458526315789,0,UDP,12000.0,429000.0,01,7,50.4209890993002,99.9867656674342
1.133,0.387331034483,14,UDP,12000.0,429000.0,01,7,26.77939496993583,99.99737159766777
1.047,0.361198675497,2,UDP,12000.0,429000.0,01,7,60.184989082019946,99.9889051688798
1.109,0.438254125413,1,UDP,12000.0,429000.0,01,7,64.07381032011773,99.98832916029411
1.656,1.56239273927,1,UDP,12000.0,429000.0,01,7,67.52360776328852,99.9952014592667
1.102,0.475310231023,1,UDP,12000.0,429000.0,01,7,48.99367068352134,99.98881743683664
1.086,0.457695364238,2,UDP,12000.0,429000.0,01,7,14.582626730064952,99.99075714244204
1.064,0.44100990099,1,UDP,12000.0,429000.0,01,7,73.78520603215054,99.98834070686738
1.065,0.392637873754,3,UDP,12000.0,429000.0,01,7,45.13651972852739,99.9970637821348
1.057,0.402854785479,1,UDP,12000.0,429000.0,01,7,71.45463299123121,99.99111336673325
1.049,0.403355263158,0,UDP,12000.0,429000.0,01,7,68.56572428559286,99.99047181516872
1.067,0.358325581395,3,UDP,12000.0,429000.0,01,7,10.864282028225334,99.99399075664977
1.086,0.420056291391,2,UDP,12000.0,429000.0,01,7,95.40387324460724,99.99157807674288
1.059,0.486013157895,0,UDP,12000.0,429000.0,01,7,86.16101481293859,99.99342655708244
1.069,0.39338410596,2,UDP,12000.0,429000.0,01,7,6.342893520737942,99.99140312192311
1.157,0.519774834437,2,UDP,12000.0,429000.0,01,7,24.99783061503649,99.99446415534548
1.386,1.03451655629,2,UDP,12000.0,429000.0,01,7,62.751174274849234,99.99788650927265
1.457,1.12293687708,3,UDP,12000.0,429000.0,01,7,58.49434536306724,99.99529453567656
1.088,0.474799342105,0,UDP,12000.0,429000.0,01,7,56.11854489144587,99.98878752539032
1.107,0.419756578947,0,UDP,12000.0,429000.0,01,7,63.85834462342675,99.99328081006018
1.084,0.4355625,0,UDP,12000.0,429000.0,01,7,63.85408203025989,99.99606485116573
1.045,0.405707641196,3,UDP,12000.0,429000.0,01,7,60.54831132392084,99.9913389600997
1.056,0.414234323432,1,UDP,12000.0,429000.0,01,7,82.50237489068634,99.98691881581512
1.078,0.459401315789,0,UDP,12000.0,429000.0,01,7,17.861345590428805,99.98847336738848
1.09,0.445386666667,4,UDP,12000.0,429000.0,01,7,83.83344392335061,99.99520262867256
1.034,0.399496710526,0,UDP,12000.0,429000.0,01,7,97.80018494139568,99.98917090681194
1.06,0.418429042904,1,UDP,12000.0,429000.0,01,7,80.43638450600861,99.99748704002953
1.172,0.531069306931,1,UDP,25000.0,894000.0,02,7,79.43326120544313,99.99661403340718
1.085,0.371148026316,0,UDP,25000.0,894000.0,02,7,10.291172634487694,99.98457518911216
1.094,0.3965,2,UDP,25000.0,894000.0,02,7,30.224985378160632,99.98961754542964
1.113,0.451462046205,1,UDP,25000.0,894000.0,02,7,66.32172119518029,99.99066984613032
1.088,0.465552631579,0,UDP,25000.0,894000.0,02,7,72.55800343508007,99.99878303484222
1.075,0.435875,0,UDP,25000.0,894000.0,02,7,42.41476063046381,99.98650990767462
1.124,0.458526315789,0,UDP,25000.0,894000.0,02,7,51.25092634675256,99.99389330930435
1.133,0.387331034483,14,UDP,25000.0,894000.0,02,7,24.573519729926108,99.9924385019844
1.047,0.361198675497,2,UDP,25000.0,894000.0,02,7,48.97038226713009,99.99770836771914
1.109,0.438254125413,1,UDP,25000.0,894000.0,02,7,50.37321261374853,99.99390588684948
1.656,1.56239273927,1,UDP,25000.0,894000.0,02,7,25.968351660262176,99.9844903301186
1.102,0.475310231023,1,UDP,25000.0,894000.0,02,7,71.23485148603476,99.99563151184076
1.086,0.457695364238,2,UDP,25000.0,894000.0,02,7,51.12284629403031,99.9952711763902
1.064,0.44100990099,1,UDP,25000.0,894000.0,02,7,54.13364551676772,99.99786107544246
1.065,0.392637873754,3,UDP,25000.0,894000.0,02,7,53.602419196400746,99.99270959758802
1.057,0.402854785479,1,UDP,25000.0,894000.0,02,7,35.668928640190686,99.98837402911477
1.049,0.403355263158,0,UDP,25000.0,894000.0,02,7,48.28926449618316,99.99254852725464
1.067,0.358325581395,3,UDP,25000.0,894000.0,02,7,71.43701328524106,99.99045986682457
1.086,0.420056291391,2,UDP,25000.0,894000.0,02,7,51.19679398243928,99.98994052634887
1.059,0.486013157895,0,UDP,25000.0,894000.0,02,7,58.3226033986373,99.99525369133336
1.069,0.39338410596,2,UDP,25000.0,894000.0,02,7,55.5516150562388,99.99457614236012
1.157,0.519774834437,2,UDP,25000.0,894000.0,02,7,19.72901202644409,99.99117647785428
1.386,1.03451655629,2,UDP,25000.0,894000.0,02,7,23.685327246527997,99.99577290737084
1.457,1.12293687708,3,UDP,25000.0,894000.0,02,7,31.534840606241467,99.9891865151068
1.088,0.474799342105,0,UDP,25000.0,894000.0,02,7,78.24036813973828,99.99282453192264
1.107,0.419756578947,0,UDP,25000.0,894000.0,02,7,55.70764676413556,99.99655174707324
1.084,0.4355625,0,UDP,25000.0,894000.0,02,7,66.45270762249699,99.99745007719018
1.045,0.405707641196,3,UDP,25000.0,894000.0,02,7,67.92544492706834,99.98444735751173
1.056,0.414234323432,1,UDP,25000.0,894000.0,02,7,43.46963291865004,99.99077306865462
1.078,0.459401315789,0,UDP,25000.0,894000.0,02,7,32.06891976937513,99.98969060416545
1.09,0.445386666667,4,UDP,25000.0,894000.0,02,7,71.74085653192166,99.99054283009708
1.034,0.399496710526,0,UDP,25000.0,894000.0,02,7,50.92824540676185,99.98817219158823
1.06,0.418429042904,1,UDP,25000.0,894000.0,02,7,21.592390813075752,99.99571408958884
1.172,0.531069306931,1,UDP,5000.0,179000.0,03,7,67.26523595236785,99.99161876681708
1.085,0.371148026316,0,UDP,5000.0,179000.0,03,7,28.26015940435127,99.99608601950835
1.094,0.3965,2,UDP,5000.0,179000.0,03,7,18.22677492758172,99.99140738525652
1.113,0.451462046205,1,UDP,5000.0,179000.0,03,7,25.07365053456767,99.9864678478583
1.088,0.465552631579,0,UDP,5000.0,179000.0,03,7,50.31651691120324,99.99735233299224
1.075,0.435875,0,UDP,5000.0,179000.0,03,7,76.01857620151183,99.99059082565964
1.124,0.458526315789,0,UDP,5000.0,179000.0,03,7,52.04553151750726,99.99231785666971
1.133,0.387331034483,14,UDP,5000.0,179000.0,03,7,89.13609693129523,99.98609508683722
1.047,0.361198675497,2,UDP,5000.0,179000.0,03,7,27.84076283281752,99.98677278261316
1.109,0.438254125413,1,UDP,5000.0,179000.0,03,7,50.03030955422322,99.99236606519152
1.656,1.56239273927,1,UDP,5000.0,179000.0,03,7,8.015326153504748,99.99452632495864
1.102,0.475310231023,1,UDP,5000.0,179000.0,03,7,37.51723815214263,99.99600554015971
1.086,0.457695364238,2,UDP,5000.0,179000.0,03,7,24.97264967612989,99.99475325405848
1.064,0.44100990099,1,UDP,5000.0,179000.0,03,7,68.32800460115044,99.99294285442242
1.065,0.392637873754,3,UDP,5000.0,179000.0,03,7,32.80551923269414,99.98841839712529
1.057,0.402854785479,1,UDP,5000.0,179000.0,03,7,80.08562079549996,99.99006132905164
1.049,0.403355263158,0,UDP,5000.0,179000.0,03,7,32.53420889860675,99.9971561868814
1.067,0.358325581395,3,UDP,5000.0,179000.0,03,7,78.3010832445776,99.98713245893332
1.086,0.420056291391,2,UDP,5000.0,179000.0,03,7,28.13254887730424,99.98650930510608
1.059,0.486013157895,0,UDP,5000.0,179000.0,03,7,45.95018240131672,99.98627653387489
1.069,0.39338410596,2,UDP,5000.0,179000.0,03,7,24.33010570590057,99.99526017777804
1.157,0.519774834437,2,UDP,5000.0,179000.0,03,7,80.39467508166896,99.99041207170237
1.386,1.03451655629,2,UDP,5000.0,179000.0,03,7,49.777099838123135,99.98821092174842
1.457,1.12293687708,3,UDP,5000.0,179000.0,03,7,23.07447161516916,99.99159609541375
1.088,0.474799342105,0,UDP,5000.0,179000.0,03,7,48.08268380967917,99.99119777144016
1.107,0.419756578947,0,UDP,5000.0,179000.0,03,7,61.34190902527743,99.99007585502416
1.084,0.4355625,0,UDP,5000.0,179000.0,03,7,50.02595292645662,99.9962187816082
1.045,0.405707641196,3,UDP,5000.0,179000.0,03,7,21.489372262452797,99.99177203213168
1.056,0.414234323432,1,UDP,5000.0,179000.0,03,7,48.722408268191295,99.99373617541404
1.078,0.459401315789,0,UDP,5000.0,179000.0,03,7,71.32140707614374,99.99048013659514
1.09,0.445386666667,4,UDP,5000.0,179000.0,03,7,53.10237268230556,99.99184708186986
1.034,0.399496710526,0,UDP,5000.0,179000.0,03,7,49.10700735269791,99.9966191708829
1.06,0.418429042904,1,UDP,5000.0,179000.0,03,7,89.27754527964306,99.9918869911975
1.172,0.531069306931,1,TCP,19980.645161290322,715000.0,04,7,14.098510512468422,99.99270533524268
1.085,0.371148026316,0,TCP,19946.666666666668,715000.0,04,7,74.80310988133915,99.99162975242642
1.094,0.3965,2,TCP,19967.74193548387,715000.0,04,7,52.05825600327372,99.99769425066118
1.113,0.451462046205,1,TCP,19990.0,715000.0,04,7,90.93522248635452,99.99101349477432
1.088,0.465552631579,0,TCP,19980.0,715000.0,04,7,94.11433990155987,99.99324335133738
1.075,0.435875,0,TCP,19980.0,715000.0,04,7,32.76094703150365,99.9977363306179
1.124,0.458526315789,0,TCP,19986.666666666668,715000.0,04,7,50.806701202355455,99.98869627563964
1.133,0.387331034483,14,TCP,20650.42,715000.0,04,7,68.3880309927922,99.99082236211248
1.047,0.361198675497,2,TCP,19983.333333333332,715000.0,04,7,69.00908433360406,99.99039438925826
1.109,0.438254125413,1,TCP,19974.1935483871,715000.0,04,7,79.56975648176453,99.98767754646369
1.656,1.56239273927,1,TCP,19973.333333333332,715000.0,04,7,43.113390682917256,99.99057379439552
1.102,0.475310231023,1,TCP,19983.333333333332,715000.0,04,7,30.743282125844413,99.98854234081826
1.086,0.457695364238,2,TCP,19980.645161290322,715000.0,04,7,38.77683930716918,99.98835540960182
1.064,0.44100990099,1,TCP,19970.967741935485,715000.0,04,7,77.33862261528844,99.98732600543342
1.065,0.392637873754,3,TCP,19974.1935483871,715000.0,04,7,83.39875426808551,99.99541336390618
1.057,0.402854785479,1,TCP,19980.0,715000.0,04,7,10.440276296916332,99.99134267890172
1.049,0.403355263158,0,TCP,19980.0,715000.0,04,7,20.059801182225907,99.98771084432876
1.067,0.358325581395,3,TCP,19980.0,715000.0,04,7,54.65692328920349,99.99612045897744
1.086,0.420056291391,2,TCP,19980.645161290322,715000.0,04,7,20.62627385522059,99.9911024898818
1.059,0.486013157895,0,TCP,19983.333333333332,715000.0,04,7,68.00689038410509,99.98682905619856
1.069,0.39338410596,2,TCP,19986.666666666668,715000.0,04,7,9.36449942456291,99.99281513059064
1.157,0.519774834437,2,TCP,19986.666666666668,715000.0,04,7,53.02549424290397,99.9908563279966
1.386,1.03451655629,2,TCP,19980.0,715000.0,04,7,37.260113446284585,99.99575651797008
1.457,1.12293687708,3,TCP,19974.1935483871,715000.0,04,7,73.01024751259438,99.99343395322462
1.088,0.474799342105,0,TCP,19983.333333333332,715000.0,04,7,28.40397223238177,99.99600869775662
1.107,0.419756578947,0,TCP,19983.333333333332,715000.0,04,7,72.9247831662773,99.986173365494
1.084,0.4355625,0,TCP,19980.645161290322,715000.0,04,7,25.400587533526775,99.99669399693846
1.045,0.405707641196,3,TCP,19983.333333333332,715000.0,04,7,23.965433378228237,99.99740643200812
1.056,0.414234323432,1,TCP,19980.645161290322,715000.0,04,7,49.897820395970015,99.99337641310396
1.078,0.459401315789,0,TCP,19976.666666666668,715000.0,04,7,52.74205880385019,99.98670316072632
1.09,0.445386666667,4,TCP,19983.870967741936,715000.0,04,7,26.482996486076757,99.9900379310757
1.034,0.399496710526,0,TCP,19986.666666666668,715000.0,04,7,56.734955913697846,99.99487373398271
1.06,0.418429042904,1,TCP,19980.0,715000.0,04,7,89.13126437960241,99.9866345128336
1.133,0.387331034483,14,TCP,27716.333333333332,959000.0,05,7,86.36972808799007,99.99424357341492
0.647,0.523198019802,1,UDP,20000.0,715000.0,01,8,84.94284407915777,99.9953725526326
0.647,0.522559210526,0,UDP,20000.0,715000.0,01,8,72.90954165452975,99.99239548427578
0.586,0.450713815789,0,UDP,20000.0,715000.0,01,8,57.69865339911563,99.99068340446064
0.641,0.558509868421,0,UDP,20000.0,715000.0,01,8,36.35092004455007,99.991896201589
0.61,0.505963815789,0,UDP,20000.0,715000.0,01,8,70.25155698403786,99.98587812466296
0.662,0.543171052632,0,UDP,20000.0,715000.0,01,8,91.01152536418634,99.9861338602682
0.616,0.509351973684,0,UDP,20000.0,715000.0,01,8,86.313569765993,99.99743424437972
0.621,0.494802631579,0,UDP,20000.0,715000.0,01,8,66.81442019337412,99.99259015675176
0.707,0.641190789474,0,UDP,20000.0,715000.0,01,8,71.36669519465477,99.99588438712668
0.605,0.461313531353,1,UDP,20000.0,715000.0,01,8,58.08910813140079,99.99233437126716
0.611,0.507590759076,1,UDP,20000.0,715000.0,01,8,40.63113643303963,99.99678206524226
0.658,0.553484641638,11,UDP,20000.0,715000.0,01,8,59.29268220327524,99.9869313805815
0.633,0.503332236842,0,UDP,20000.0,715000.0,01,8,27.75281887256155,99.99049517149244
0.631,0.529618421053,0,UDP,20000.0,715000.0,01,8,50.49283513422969,99.99220210010358
0.623,0.520299342105,0,UDP,20000.0,715000.0,01,8,62.15688112397166,99.9863078910886
0.613,0.515822368421,0,UDP,20000.0,715000.0,01,8,23.80229470909408,99.99269980186573
0.633,0.501710526316,0,UDP,20000.0,715000.0,01,8,76.75439880334298,99.98723310538206
0.616,0.508917763158,0,UDP,20000.0,715000.0,01,8,71.26676777713259,99.99032910821388
0.652,0.545927631579,0,UDP,20000.0,715000.0,01,8,67.61816123680654,99.98647484564091
0.626,0.526763157895,0,UDP,20000.0,715000.0,01,8,21.072468353116705,99.9907447223316
0.616,0.523518151815,1,UDP,20000.0,715000.0,01,8,53.83073897995506,99.9942321382916
0.666,0.573430921053,0,UDP,20000.0,715000.0,01,8,36.82255401935368,99.99038219833504
0.627,0.522398026316,0,UDP,20000.0,715000.0,01,8,11.623662125106025,99.98903104112571
0.657,0.541384868421,0,UDP,20000.0,715000.0,01,8,50.57170043903472,99.98927503699215
0.66,0.575900662252,2,UDP,20000.0,715000.0,01,8,47.141455226164005,99.99057144009193
0.607,0.473623762376,1,UDP,20000.0,715000.0,01,8,56.52467126870663,99.99066624722477
0.593,0.44404620462,1,UDP,20000.0,715000.0,01,8,69.17931786648226,99.9928280774294
0.612,0.495302631579,0,UDP,20000.0,715000.0,01,8,71.58581245846185,99.9970647398561
0.644,0.540372937294,1,UDP,20000.0,715000.0,01,8,52.48722444113216,99.99512580214468
0.606,0.509032894737,0,UDP,20000.0,715000.0,01,8,53.746837788268174,99.991489497358
0.627,0.500356435644,1,UDP,20000.0,715000.0,01,8,52.85652677792747,99.99625870622329
0.628,0.530448844884,1,UDP,20000.0,715000.0,01,8,71.11540217649467,99.9874837412012
0.633,0.526671052632,0,UDP,20000.0,715000.0,01,8,77.60201800041818,99.99494697458177
0.647,0.523198019802,1,UDP,22000.0,787000.0,02,8,93.1019458650008,99.9898875735774
0.647,0.522559210526,0,UDP,22000.0,787000.0,02,8,45.72622815656043,99.99393171019376
0.586,0.450713815789,0,UDP,22000.0,787000.0,02,8,71.74915428881253,99.99647439200788
